entity_id,record_id,entity_text,entity_type,source
ENT_19791128035159A_0,19791128035159A,ON CLIMBOUT,ORG,spacy_ner
ENT_19800105013639I_0,19800105013639I,GEAR,ORG,spacy_ner
ENT_19800109001489A_0,19800109001489A,ELECTRIC POWER,ORG,spacy_ner
ENT_19800109001489A_0,19800109001489A,ON LANDING ROLL,ORG,spacy_ner
ENT_19800106011019I_0,19800106011019I,RUNWAY,ORG,spacy_ner
ENT_19800106011019I_0,19800106011019I,LIGHTED,ORG,spacy_ner
ENT_19800106011019I_0,19800106011019I,TURNED,GPE,spacy_ner
ENT_19800114013749I_0,19800114013749I,ONE,CARDINAL,spacy_ner
ENT_19800113000039A_0,19800113000039A,DEFECTIVE GYRO HORIZON,ORG,spacy_ner
ENT_19800115013869I_0,19800115013869I,PN41834-06,NORP,spacy_ner
ENT_19800113015049I_0,19800113015049I,MUD,PRODUCT,spacy_ner
ENT_19800120016369I_0,19800120016369I,LOS ANGELES,GPE,spacy_ner
ENT_19800120016369I_0,19800120016369I,FLAP,ORG,spacy_ner
ENT_19800120016369I_0,19800120016369I,LUBRICATED FLAP,ORG,spacy_ner
ENT_19800128019739I_0,19800128019739I,16,CARDINAL,spacy_ner
ENT_19800128019739I_0,19800128019739I,ICE,ORG,spacy_ner
ENT_19800119018919I_0,19800119018919I,ICE & WATER FOUND IN,ORG,spacy_ner
ENT_19800119018919I_0,19800119018919I,ICE,ORG,spacy_ner
ENT_19800128019779I_0,19800128019779I,COWL,ORG,spacy_ner
ENT_19800128019789I_0,19800128019789I,COWLING,PERSON,spacy_ner
ENT_19800129002139A_0,19800129002139A,DIRT,GPE,spacy_ner
ENT_19800129002139A_0,19800129002139A,PLANE CRASHED ON FIELD AIRSTRIP,ORG,spacy_ner
ENT_19800208002479A_0,19800208002479A,FROZE,PERSON,spacy_ner
ENT_19800208002479A_0,19800208002479A,ICE ON SURFACE,ORG,spacy_ner
ENT_19800223026959I_0,19800223026959I,ICE,ORG,spacy_ner
ENT_19800223026959I_0,19800223026959I,FUEL CONTAMINATION,PERSON,spacy_ner
ENT_19800223026959I_0,19800223026959I,UNDETERMINDED,PERSON,spacy_ner
ENT_19800223029599I_0,19800223029599I,FUEL,GPE,spacy_ner
ENT_19800309042889I_0,19800309042889I,RAN,ORG,spacy_ner
ENT_19800319040039I_0,19800319040039I,ONE HOUR,TIME,spacy_ner
ENT_19800319040039I_0,19800319040039I,DEPARTURE,PERSON,spacy_ner
ENT_19800331045949I_0,19800331045949I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19800331045949I_0,19800331045949I,60,CARDINAL,spacy_ner
ENT_19800403047119I_0,19800403047119I,TANKS,GPE,spacy_ner
ENT_19800225005279A_0,19800225005279A,SEAT,ORG,spacy_ner
ENT_19800225005279A_0,19800225005279A,SLID BACKWARDS DURING TAXI,ORG,spacy_ner
ENT_19800225005279A_0,19800225005279A,AIRPLANE RAN,ORG,spacy_ner
ENT_19800229004169A_0,19800229004169A,TURNED ON NOSE WHEEL,ORG,spacy_ner
ENT_19800229004169A_0,19800229004169A,TOUCHDOWN,GPE,spacy_ner
ENT_19800229004169A_0,19800229004169A,VEERED,ORG,spacy_ner
ENT_19800328007979A_0,19800328007979A,PILOT RAN OUT,ORG,spacy_ner
ENT_19800328007979A_0,19800328007979A,TRIED,GPE,spacy_ner
ENT_19800328007979A_0,19800328007979A,TWO,CARDINAL,spacy_ner
ENT_19800321006629A_0,19800321006629A,CLIMB,GPE,spacy_ner
ENT_19800321006629A_0,19800321006629A,RUNWAY,ORG,spacy_ner
ENT_19800321006629A_0,19800321006629A,SLOT,ORG,spacy_ner
ENT_19800410050199I_0,19800410050199I,BRAKE ASSEMBLY DAY,ORG,spacy_ner
ENT_19800427044589I_0,19800427044589I,GEAR PARTIALLY,ORG,spacy_ner
ENT_19800427044589I_0,19800427044589I,COLLAPSED,ORG,spacy_ner
ENT_19800507051499I_0,19800507051499I,DEPARTED,ORG,spacy_ner
ENT_19800604051679I_0,19800604051679I,1.2 HOURS,TIME,spacy_ner
ENT_19800604051679I_0,19800604051679I,RAN OUT,ORG,spacy_ner
ENT_19800611054319I_0,19800611054319I,CANS,ORG,spacy_ner
ENT_19800506012169A_0,19800506012169A,AIRPLANE ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19800530018349A_0,19800530018349A,COPTER,PERSON,spacy_ner
ENT_19800615052619I_0,19800615052619I,AIRCRAFT RAN OFF EDGE OF TAXIWAY AT NIGHT,ORG,spacy_ner
ENT_19800429039119A_0,19800429039119A,ON TAXIWAY,ORG,spacy_ner
ENT_19800429039119A_0,19800429039119A,RUNWAY FELL APART,ORG,spacy_ner
ENT_19800413049409I_0,19800413049409I,LINEBOY POSITIONED,ORG,spacy_ner
ENT_19800508011869A_0,19800508011869A,RAN OUT,ORG,spacy_ner
ENT_19800421009329A_0,19800421009329A,BEGAN,PERSON,spacy_ner
ENT_19800421009329A_0,19800421009329A,DISTRACTEDPILOT,ORG,spacy_ner
ENT_19800421009329A_0,19800421009329A,PROPS & STEP HIT RUNWAY,ORG,spacy_ner
ENT_19800424010429A_0,19800424010429A,ON A HORIZONTAL CABLE,ORG,spacy_ner
ENT_19800424010429A_0,19800424010429A,CRASHLANDED,PERSON,spacy_ner
ENT_19800807063609I_0,19800807063609I,OVERHEATED,ORG,spacy_ner
ENT_19800624056259I_0,19800624056259I,PROPELLER,ORG,spacy_ner
ENT_19800619055649I_0,19800619055649I,IMPROPERLY PLACED,ORG,spacy_ner
ENT_19800619055649I_0,19800619055649I,OVERLOOKED,PERSON,spacy_ner
ENT_19800619055649I_0,19800619055649I,PREFLIGHT,ORG,spacy_ner
ENT_19800620022039A_0,19800620022039A,SEAT,ORG,spacy_ner
ENT_19800620022039A_0,19800620022039A,LATCHED,ORG,spacy_ner
ENT_19800620022039A_0,19800620022039A,SLID,PERSON,spacy_ner
ENT_19800620022039A_0,19800620022039A,DIRECTIONAL,ORG,spacy_ner
ENT_19800620022039A_0,19800620022039A,VEERED,ORG,spacy_ner
ENT_19800620022039A_0,19800620022039A,RUNWAY INTO TREES,ORG,spacy_ner
ENT_19800624056339I_0,19800624056339I,FLAP,ORG,spacy_ner
ENT_19800624056339I_0,19800624056339I,RUNWAY,ORG,spacy_ner
ENT_19800804037399A_0,19800804037399A,FUEL SIPHONING,PRODUCT,spacy_ner
ENT_19800804037399A_0,19800804037399A,CAP,ORG,spacy_ner
ENT_19800707059709I_0,19800707059709I,NOSEGEAR,ORG,spacy_ner
ENT_19800820066389I_0,19800820066389I,GEAR,ORG,spacy_ner
ENT_19800820066389I_0,19800820066389I,PARTIALLY,ORG,spacy_ner
ENT_19800820066389I_0,19800820066389I,ROD,ORG,spacy_ner
ENT_19800623021719A_0,19800623021719A,RUNWAY,ORG,spacy_ner
ENT_19800712077549I_0,19800712077549I,RUNWAY,ORG,spacy_ner
ENT_19800819039089A_0,19800819039089A,AIRCRAFT CRASHED INTO TREES,ORG,spacy_ner
ENT_19800817081579I_0,19800817081579I,NOSE GEAR,ORG,spacy_ner
ENT_19800817081579I_0,19800817081579I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19800724029239A_0,19800724029239A,ENGINE SEIZED DURING SPRAY OPERATION,ORG,spacy_ner
ENT_19800717026269A_0,19800717026269A,LIFTED EXTERNAL LOAD,ORG,spacy_ner
ENT_19800703059429I_0,19800703059429I,TIE,ORG,spacy_ner
ENT_19800711024979A_0,19800711024979A,RUNWAY,ORG,spacy_ner
ENT_19800716027379A_0,19800716027379A,FIRST,ORDINAL,spacy_ner
ENT_19800828088529I_0,19800828088529I,PITOT,ORG,spacy_ner
ENT_19800828088529I_0,19800828088529I,RUNWAY,ORG,spacy_ner
ENT_19800920069229I_0,19800920069229I,RAN ROUGH,ORG,spacy_ner
ENT_19800920069229I_0,19800920069229I,TANKS,GPE,spacy_ner
ENT_19800924070749I_0,19800924070749I,BAGGAGE,PERSON,spacy_ner
ENT_19800924070749I_0,19800924070749I,PROPELLER,ORG,spacy_ner
ENT_19800926071329I_0,19800926071329I,NOSE,ORG,spacy_ner
ENT_19801001089029I_0,19801001089029I,FIELD.INLET,NORP,spacy_ner
ENT_19801002072409I_0,19801002072409I,ZD ZE NOSE,PRODUCT,spacy_ner
ENT_19801002072409I_0,19801002072409I,RAN,ORG,spacy_ner
ENT_19801002072409I_0,19801002072409I,RUNWAY,ORG,spacy_ner
ENT_19801002072439I_0,19801002072439I,ZN PILOT DID NOT GET GREEN LIGHTS WITH GEAR EXTENSION,WORK_OF_ART,spacy_ner
ENT_19801009081049I_0,19801009081049I,BRAKE,ORG,spacy_ner
ENT_19801014084349I_0,19801014084349I,OCEAN,GPE,spacy_ner
ENT_19801101078729I_0,19801101078729I,BRAKE,ORG,spacy_ner
ENT_19801101078729I_0,19801101078729I,RUNWAY,ORG,spacy_ner
ENT_19801105078969I_0,19801105078969I,NOSE,ORG,spacy_ner
ENT_19800923070849I_0,19800923070849I,ONE,CARDINAL,spacy_ner
ENT_19800922070659I_0,19800922070659I,PROPELLER PICKED,ORG,spacy_ner
ENT_19800922070659I_0,19800922070659I,RAMP,ORG,spacy_ner
ENT_19800908069749I_0,19800908069749I,FUEL,PRODUCT,spacy_ner
ENT_19801026075989I_0,19801026075989I,AIRCRAFT TOOK OFF WITH,ORG,spacy_ner
ENT_19800904089099I_0,19800904089099I,DEVELOP SUFFICIENT RPM BECAUSE,ORG,spacy_ner
ENT_19801105083419I_0,19801105083419I,FUEL,GPE,spacy_ner
ENT_19800921042509A_0,19800921042509A,NOSED,ORG,spacy_ner
ENT_19800921081689I_0,19800921081689I,TREE,ORG,spacy_ner
ENT_19801005048649A_0,19801005048649A,ABORTED,ORG,spacy_ner
ENT_19801005048649A_0,19801005048649A,SLAMMED,ORG,spacy_ner
ENT_19801005048649A_0,19801005048649A,RUNWAY NOSE,ORG,spacy_ner
ENT_19801015057189A_0,19801015057189A,RAN OFF END,ORG,spacy_ner
ENT_19801015057189A_0,19801015057189A,RUNWAY,ORG,spacy_ner
ENT_19801015057189A_0,19801015057189A,FRONT ON WINGS,ORG,spacy_ner
ENT_19800901067929I_0,19800901067929I,RISE,ORG,spacy_ner
ENT_19800901067929I_0,19800901067929I,DIP STICK LOOSE,ORG,spacy_ner
ENT_19801020075389I_0,19801020075389I,CAP,ORG,spacy_ner
ENT_19800907069679I_0,19800907069679I,DOWNLOCK,ORG,spacy_ner
ENT_19800907069679I_0,19800907069679I,IMPROPERLY,ORG,spacy_ner
ENT_19801114074879I_0,19801114074879I,SLID,ORG,spacy_ner
ENT_19801114074879I_0,19801114074879I,GEAR,ORG,spacy_ner
ENT_19801024077939I_0,19801024077939I,ZA ZG ZR NOSE GEAR,ORG,spacy_ner
ENT_19800911070199I_0,19800911070199I,IMPROPERLY,ORG,spacy_ner
ENT_19801005072789I_0,19801005072789I,RUNWAY,ORG,spacy_ner
ENT_19801116083749I_0,19801116083749I,ONE,CARDINAL,spacy_ner
ENT_19801116083749I_0,19801116083749I,ICE,ORG,spacy_ner
ENT_19801031066869A_0,19801031066869A,CAP,ORG,spacy_ner
ENT_19801031066869A_0,19801031066869A,ON PRIVATE STRIP,ORG,spacy_ner
ENT_19801208085609I_0,19801208085609I,LANDED ON HIGHWAY,ORG,spacy_ner
ENT_19801223085169I_0,19801223085169I,RUNWAY,ORG,spacy_ner
ENT_19801223085169I_0,19801223085169I,RUNWAY,ORG,spacy_ner
ENT_19801223087949I_0,19801223087949I,ZE ABORTED,PRODUCT,spacy_ner
ENT_19801223087949I_0,19801223087949I,RUNWAY,ORG,spacy_ner
ENT_19801223087949I_0,19801223087949I,BUILDUP ON WINGS,ORG,spacy_ner
ENT_19801227088119I_0,19801227088119I,ZD ZW UNABLE TO,PERSON,spacy_ner
ENT_19801227088119I_0,19801227088119I,HUNG,GPE,spacy_ner
ENT_19801227088119I_0,19801227088119I,RETRACTED,ORG,spacy_ner
ENT_19801227089509I_0,19801227089509I,ZA ZG ZK NOSE,ORG,spacy_ner
ENT_19810216012039I_0,19810216012039I,CHARREL,ORG,spacy_ner
ENT_19801130083579I_0,19801130083579I,RAN OFF END,ORG,spacy_ner
ENT_19801130083579I_0,19801130083579I,RUNWAY,ORG,spacy_ner
ENT_19801130083579I_0,19801130083579I,BRAKE PARTIALLY SET.,ORG,spacy_ner
ENT_19801121087109I_0,19801121087109I,RUNWAY,ORG,spacy_ner
ENT_19801121087109I_0,19801121087109I,GAUGES,PERSON,spacy_ner
ENT_19801207076399A_0,19801207076399A,PILOT LOST CONTROL & AIRCRAFT CRASHED DURING,ORG,spacy_ner
ENT_19801207087339I_0,19801207087339I,ZN,PERSON,spacy_ner
ENT_19801207087329I_0,19801207087329I,RAN OFF END,ORG,spacy_ner
ENT_19801207087329I_0,19801207087329I,ICY RUNWAY,ORG,spacy_ner
ENT_19801207087329I_0,19801207087329I,ON AIRCRAFT,ORG,spacy_ner
ENT_19810207003009A_0,19810207003009A,ROUGH FIELD OFF AIRPORT,ORG,spacy_ner
ENT_19810130002279A_0,19810130002279A,DITCHED,GPE,spacy_ner
ENT_19810130002279A_0,19810130002279A,LAKE,GPE,spacy_ner
ENT_19801230089799I_0,19801230089799I,COLLAPSED,PERSON,spacy_ner
ENT_19810111000979A_0,19810111000979A,RUNWAY,ORG,spacy_ner
ENT_19810111000979A_0,19810111000979A,PILOT PROPELLER REVERSING,ORG,spacy_ner
ENT_19801209089649I_0,19801209089649I,ZE NOSE WHEEL STEERING,ORG,spacy_ner
ENT_19801209089649I_0,19801209089649I,NEWLY,ORG,spacy_ner
ENT_19801209089649I_0,19801209089649I,139,CARDINAL,spacy_ner
ENT_19810126001829A_0,19810126001829A,ENGINES,ORG,spacy_ner
ENT_19810210011689I_0,19810210011689I,PRIOR TO LANDING GEAR,PERSON,spacy_ner
ENT_19810213004059A_0,19810213004059A,NOSE,ORG,spacy_ner
ENT_19810213004059A_0,19810213004059A,PORPOISED ON ATTEMPTED TAKEOFF,ORG,spacy_ner
ENT_19810121002899A_0,19810121002899A,SET PROPS OR,ORG,spacy_ner
ENT_19810121002899A_0,19810121002899A,DEICE SYSTEMS,ORG,spacy_ner
ENT_19810121002899A_0,19810121002899A,RUNWAY,ORG,spacy_ner
ENT_19801225078089A_0,19801225078089A,TOWBAR,NORP,spacy_ner
ENT_19801225078089A_0,19801225078089A,TOWBAR STRUCK GROUND,ORG,spacy_ner
ENT_19801123080039A_0,19801123080039A,REAR SEAT FELL FORWARD,ORG,spacy_ner
ENT_19801123080039A_0,19801123080039A,JAMMED REAR STICK FORWARD,ORG,spacy_ner
ENT_19801123080039A_0,19801123080039A,RESTRAINT,ORG,spacy_ner
ENT_19801123080039A_0,19801123080039A,SEAT,ORG,spacy_ner
ENT_19810422034239I_0,19810422034239I,CAP,ORG,spacy_ner
ENT_19810518044989I_0,19810518044989I,HYDRAULIC,ORG,spacy_ner
ENT_19810303007119A_0,19810303007119A,VEERED,ORG,spacy_ner
ENT_19810303007119A_0,19810303007119A,RUNWAY ON LANDING,ORG,spacy_ner
ENT_19810303007119A_0,19810303007119A,NEWLY,ORG,spacy_ner
ENT_19810414020139A_0,19810414020139A,NACELLE,ORG,spacy_ner
ENT_19810414020139A_0,19810414020139A,OVERHEATED,ORG,spacy_ner
ENT_19810414020139A_0,19810414020139A,STRUCK,PERSON,spacy_ner
ENT_19810516026109A_0,19810516026109A,CANOPY,ORG,spacy_ner
ENT_19810516026109A_0,19810516026109A,CANOPY,ORG,spacy_ner
ENT_19810516026109A_0,19810516026109A,MUDDY FIELD,ORG,spacy_ner
ENT_19810516026109A_0,19810516026109A,FLIPPED,ORG,spacy_ner
ENT_19810424018779A_0,19810424018779A,GLIDER CRASHED,ORG,spacy_ner
ENT_19810521027239A_0,19810521027239A,AIRPLANE RAN OFF,ORG,spacy_ner
ENT_19810521027239A_0,19810521027239A,RUNWAY ON LANDING,ORG,spacy_ner
ENT_19810301019129A_0,19810301019129A,VEERED,ORG,spacy_ner
ENT_19810301019129A_0,19810301019129A,RUNWAY ON LANDING,ORG,spacy_ner
ENT_19810514025209A_0,19810514025209A,RUNWAY,ORG,spacy_ner
ENT_19810519026869A_0,19810519026869A,TIE,ORG,spacy_ner
ENT_19810507022549A_0,19810507022549A,ON CLIMBOUT,ORG,spacy_ner
ENT_19810507022549A_0,19810507022549A,RUNWAY,ORG,spacy_ner
ENT_19810312009169A_0,19810312009169A,TREE,ORG,spacy_ner
ENT_19810710059589I_0,19810710059589I,COWLING,PERSON,spacy_ner
ENT_19810729046009A_0,19810729046009A,FUEL HOSE,PERSON,spacy_ner
ENT_19810729048869A_0,19810729048869A,BRAKE,PERSON,spacy_ner
ENT_19810729048869A_0,19810729048869A,RAN OFF ROAD INTO TREES,ORG,spacy_ner
ENT_19810729048869A_0,19810729048869A,BRAKE RESERVOIR,ORG,spacy_ner
ENT_19810720043449A_0,19810720043449A,RAN OUT,ORG,spacy_ner
ENT_19810624044319I_0,19810624044319I,ON PREFLT,ORG,spacy_ner
ENT_19810719064149I_0,19810719064149I,NOSE GEAR INDICATED UNSAFE,ORG,spacy_ner
ENT_19810719064149I_0,19810719064149I,COLLAPSED ON LANDING,ORG,spacy_ner
ENT_19810802046809A_0,19810802046809A,ENGINES,ORG,spacy_ner
ENT_19810723053069I_0,19810723053069I,NOSE,ORG,spacy_ner
ENT_19810723053069I_0,19810723053069I,ON TAKEOFF,ORG,spacy_ner
ENT_19810623052439I_0,19810623052439I,ZA UNLATCHED ACCESS DOOR TORE,ORG,spacy_ner
ENT_19810623052439I_0,19810623052439I,FASTEN,PERSON,spacy_ner
ENT_19810630037449A_0,19810630037449A,RAN,ORG,spacy_ner
ENT_19810630037449A_0,19810630037449A,RUNWAY,ORG,spacy_ner
ENT_19810625036259A_0,19810625036259A,ONE,CARDINAL,spacy_ner
ENT_19810710045939A_0,19810710045939A,RUNWAY,ORG,spacy_ner
ENT_19810710045939A_0,19810710045939A,PARK,GPE,spacy_ner
ENT_19810710045939A_0,19810710045939A,AIR DENSITY,ORG,spacy_ner
ENT_19810528031229A_0,19810528031229A,GEAR,ORG,spacy_ner
ENT_19810917083489I_0,19810917083489I,AIRSPEED,PERSON,spacy_ner
ENT_19810917083489I_0,19810917083489I,CLIMBOUT,ORG,spacy_ner
ENT_19810917083489I_0,19810917083489I,LOST ELECTRIC POWER,ORG,spacy_ner
ENT_19810917083489I_0,19810917083489I,ON STATIC PORTS,ORG,spacy_ner
ENT_19810917083489I_0,19810917083489I,BAD CIRCUIT BREAKER,ORG,spacy_ner
ENT_19810814063719I_0,19810814063719I,ZA ZG ZH ZK,ORG,spacy_ner
ENT_19810814063719I_0,19810814063719I,91.27,CARDINAL,spacy_ner
ENT_19810814063719I_0,19810814063719I,91.31,CARDINAL,spacy_ner
ENT_19810816052469I_0,19810816052469I,GEAR,ORG,spacy_ner
ENT_19810816052469I_0,19810816052469I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19810914071419I_0,19810914071419I,JACK,PERSON,spacy_ner
ENT_19810914071419I_0,19810914071419I,PROPELLER,ORG,spacy_ner
ENT_19811026083619I_0,19811026083619I,ON TAKEOFF ROLL.,ORG,spacy_ner
ENT_19811026083619I_0,19811026083619I,PILOT AWARE,ORG,spacy_ner
ENT_19811030085939I_0,19811030085939I,TOWBAR PIN,PERSON,spacy_ner
ENT_19811030085939I_0,19811030085939I,NOSEWHEEL AXLE,ORG,spacy_ner
ENT_19810901054009A_0,19810901054009A,RELEASED,ORG,spacy_ner
ENT_19810901054009A_0,19810901054009A,TURNED BACK,ORG,spacy_ner
ENT_19810831064689I_0,19810831064689I,ON ROAD,ORG,spacy_ner
ENT_19810913072109I_0,19810913072109I,ZA ZG,FAC,spacy_ner
ENT_19811028076149I_0,19811028076149I,AIRPLANE COLLIDED,PERSON,spacy_ner
ENT_19811028076149I_0,19811028076149I,PARKED AIRCRAFT,ORG,spacy_ner
ENT_19811017077579I_0,19811017077579I,COWLING,PERSON,spacy_ner
ENT_19811017077579I_0,19811017077579I,ON TAKEOFF BECAUSE IT WAS,ORG,spacy_ner
ENT_19810906078699I_0,19810906078699I,DETERMINE FUEL,ORG,spacy_ner
ENT_19810912066689I_0,19810912066689I,PROPELLER,ORG,spacy_ner
ENT_19810818050309A_0,19810818050309A,DIRECTIONAL,ORG,spacy_ner
ENT_19810923070769A_0,19810923070769A,RUNWAY,ORG,spacy_ner
ENT_19810831053449A_0,19810831053449A,AIRCRAFT NOSE,ORG,spacy_ner
ENT_19810906055409A_0,19810906055409A,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19810906055409A_0,19810906055409A,RAN OFF END,ORG,spacy_ner
ENT_19810906055409A_0,19810906055409A,RUNWAY,ORG,spacy_ner
ENT_19810912058779A_0,19810912058779A,RUNWAY SHEARING OFF,ORG,spacy_ner
ENT_19810912058779A_0,19810912058779A,VEER,ORG,spacy_ner
ENT_19810912058779A_0,19810912058779A,RUNWAY,ORG,spacy_ner
ENT_19810910058419A_0,19810910058419A,STARTED RUNNING ROUGH ON APPROACH,ORG,spacy_ner
ENT_19810910058419A_0,19810910058419A,RUNWAY,ORG,spacy_ner
ENT_19810907057119A_0,19810907057119A,SLAMMED HELICOPTER INTO GROUND,ORG,spacy_ner
ENT_19810911069739I_0,19810911069739I,#2 ENGINE FLAMED OUT,MONEY,spacy_ner
ENT_19810911069739I_0,19810911069739I,375,CARDINAL,spacy_ner
ENT_19810912069639A_0,19810912069639A,FIRST,ORDINAL,spacy_ner
ENT_19810913058939A_0,19810913058939A,200 TO 300 FEET,QUANTITY,spacy_ner
ENT_19811217000399A_0,19811217000399A,ON AIRCRAFT,ORG,spacy_ner
ENT_19820208001709I_0,19820208001709I,AIRCRAFT TOW BAR BROKE AND,ORG,spacy_ner
ENT_19820216011739I_0,19820216011739I,NOSE GEAR SAFETY PIN,ORG,spacy_ner
ENT_19811203078469A_0,19811203078469A,AIRPLANE,PERSON,spacy_ner
ENT_19811203078469A_0,19811203078469A,RAN,ORG,spacy_ner
ENT_19811230088309I_0,19811230088309I,INADVERTENTLY DEPLOYED,ORG,spacy_ner
ENT_19820211005489I_0,19820211005489I,SQUAT,ORG,spacy_ner
ENT_19820204001319I_0,19820204001319I,ZA PILOT TOOK OFF WITH,ORG,spacy_ner
ENT_19820127008389I_0,19820127008389I,PROP HIT TOW BAR,ORG,spacy_ner
ENT_19820108003389I_0,19820108003389I,APU DISCONNECT,ORG,spacy_ner
ENT_19820202005199I_0,19820202005199I,AUTOPILOT LIGHT WENT OFF,ORG,spacy_ner
ENT_19820202005199I_0,19820202005199I,BAGGAGE,PERSON,spacy_ner
ENT_19811105071899A_0,19811105071899A,WARPED LOOSE,ORG,spacy_ner
ENT_19811105071899A_0,19811105071899A,QUIT,ORG,spacy_ner
ENT_19811114084749I_0,19811114084749I,DIVED INTO GROUND,ORG,spacy_ner
ENT_19820204021779A_0,19820204021779A,HOSE,ORG,spacy_ner
ENT_19820502025009I_0,19820502025009I,PILOT FLEW CROSS COUNTRY,ORG,spacy_ner
ENT_19820320018339I_0,19820320018339I,COWLING,PERSON,spacy_ner
ENT_19820320018339I_0,19820320018339I,COWLING,PERSON,spacy_ner
ENT_19820523020949A_0,19820523020949A,COWLING,PERSON,spacy_ner
ENT_19820523020949A_0,19820523020949A,COWLING,PERSON,spacy_ner
ENT_19820519017529A_0,19820519017529A,THROTTLE,ORG,spacy_ner
ENT_19820602025369I_0,19820602025369I,SIPHONED,ORG,spacy_ner
ENT_19820528025609I_0,19820528025609I,VAPOR,ORG,spacy_ner
ENT_19820528025609I_0,19820528025609I,CAP,ORG,spacy_ner
ENT_19820528025609I_0,19820528025609I,SIPHONED,ORG,spacy_ner
ENT_19820529032659I_0,19820529032659I,ON LIFT,ORG,spacy_ner
ENT_19820529032519I_0,19820529032519I,RAN,ORG,spacy_ner
ENT_19820529032519I_0,19820529032519I,ONE,CARDINAL,spacy_ner
ENT_19820529032519I_0,19820529032519I,ON A ROAD,ORG,spacy_ner
ENT_19820529032519I_0,19820529032519I,LACKED LUBE,PERSON,spacy_ner
ENT_19820415009459A_0,19820415009459A,MAINTENANCE PUT AIRCRAFT ON FLIGHT LINE WITH,ORG,spacy_ner
ENT_19820317004239A_0,19820317004239A,SEAT,ORG,spacy_ner
ENT_19820317004239A_0,19820317004239A,SLID,ORG,spacy_ner
ENT_19820529042539A_0,19820529042539A,BOARDWALK ON ATTEMPTED TAKEOFF,ORG,spacy_ner
ENT_19820529042539A_0,19820529042539A,TURNED,ORG,spacy_ner
ENT_19820415010389A_0,19820415010389A,ON REMAINING RUNWAY,PRODUCT,spacy_ner
ENT_19820415010389A_0,19820415010389A,RAN,ORG,spacy_ner
ENT_19820407008349A_0,19820407008349A,CLIMB,GPE,spacy_ner
ENT_19820407008349A_0,19820407008349A,RUNWAY,ORG,spacy_ner
ENT_19820407008349A_0,19820407008349A,ICE & SNOW ON AIRCRAFT,ORG,spacy_ner
ENT_19820310017029I_0,19820310017029I,CLIMBOUT,ORG,spacy_ner
ENT_19820310017029I_0,19820310017029I,COWLING,PERSON,spacy_ner
ENT_19820311007049I_0,19820311007049I,MEMPHIS,ORG,spacy_ner
ENT_19820311007049I_0,19820311007049I,315510704,CARDINAL,spacy_ner
ENT_19820415009889A_0,19820415009889A,CLIMB,GPE,spacy_ner
ENT_19820415009889A_0,19820415009889A,BOUNCED OFF END,ORG,spacy_ner
ENT_19820415009889A_0,19820415009889A,RUNWAY,ORG,spacy_ner
ENT_19820415009889A_0,19820415009889A,NOSE,ORG,spacy_ner
ENT_19820526019239A_0,19820526019239A,RELEASED GLIDER TOW ROPE,ORG,spacy_ner
ENT_19820520017479A_0,19820520017479A,ABORTED,ORG,spacy_ner
ENT_19820520017479A_0,19820520017479A,RAN,ORG,spacy_ner
ENT_19820520017479A_0,19820520017479A,RUNWAY,ORG,spacy_ner
ENT_19820418009679A_0,19820418009679A,CRASHED INTO TREES,ORG,spacy_ner
ENT_19820418009679A_0,19820418009679A,FUEL,PRODUCT,spacy_ner
ENT_19820405009239A_0,19820405009239A,COULN'T CONTROL AIRCRAFT DURING,ORG,spacy_ner
ENT_19820503013499A_0,19820503013499A,LOST CONTROL ON LANDING ROLL.,ORG,spacy_ner
ENT_19820503013499A_0,19820503013499A,BRAKE ON AND OR,ORG,spacy_ner
ENT_19820503013499A_0,19820503013499A,BRAKE,ORG,spacy_ner
ENT_19820602020269A_0,19820602020269A,CLIMB,GPE,spacy_ner
ENT_19820602020269A_0,19820602020269A,SPUN,PERSON,spacy_ner
ENT_19820602020269A_0,19820602020269A,NOSE,ORG,spacy_ner
ENT_19820602020319A_0,19820602020319A,ABORTED,ORG,spacy_ner
ENT_19820602020319A_0,19820602020319A,RAN OFF END,ORG,spacy_ner
ENT_19820602020319A_0,19820602020319A,RUNWAY,ORG,spacy_ner
ENT_19820602020319A_0,19820602020319A,172,CARDINAL,spacy_ner
ENT_19820704028269A_0,19820704028269A,GLIDER HIT HARD DURING EMERGENCY,ORG,spacy_ner
ENT_19820821042789A_0,19820821042789A,NOSE GEAR FORK ASSEMBLY,ORG,spacy_ner
ENT_19820616022519A_0,19820616022519A,HOUSE,ORG,spacy_ner
ENT_19820813038159A_0,19820813038159A,RUNWAY,ORG,spacy_ner
ENT_19820618024699A_0,19820618024699A,MISUNDERSTOOD TOW PILOT,ORG,spacy_ner
ENT_19820618024699A_0,19820618024699A,RELEASED TOW,ORG,spacy_ner
ENT_19820730059869I_0,19820730059869I,AUTOPILOT,PERSON,spacy_ner
ENT_19820829052799I_0,19820829052799I,HOUSTON,GPE,spacy_ner
ENT_19820829052799I_0,19820829052799I,CAP,ORG,spacy_ner
ENT_19820809038749A_0,19820809038749A,CLIMB,GPE,spacy_ner
